Date,Nasdaq_Close,MA60,STD60,Z_MA60,Extra_MA60Z,MA120,STD120,Z_MA120,Extra_MA120Z,N_Extra_Units,Portfolio_Value,Daily_Contribution,Cumulative_Principal,Cumulative_Return,Peak_Value,Drawdown,Daily_Strategy_Return
2001-03-23,1928.68,2403.408,302.01881490833534,-1.5718490920642902,True,2727.5071666666668,453.21040520957615,-1.7625967044981425,True,4,83088.40923619506,500.0,118000.0,-0.295860938676313,101383.9852721832,-0.18045824482900763,0.01621907751538136
2001-03-26,1918.49,2393.060333333334,307.8616048303065,-1.5415054228503657,True,2713.7537500000003,452.50404144175064,-1.7574732536446793,True,4,83148.91941408002,500.0,118500.0,-0.29832135515544284,101383.9852721832,-0.17986140324971367,-0.005257784256584826
2001-03-27,1972.26,2383.302,311.8066744635066,-1.318259144732028,True,2701.390666666666,452.32567389001946,-1.61195949899574,True,4,85978.85501546189,500.0,119000.0,-0.27748861331544633,101383.9852721832,-0.15194835964835593,0.027853744169104952
2001-03-28,1854.13,2373.028833333333,318.9565742988181,-1.6268635768805204,True,2687.482583333333,452.50614509871366,-1.841638157536044,True,4,81328.58665683954,500.0,119500.0,-0.31942605308084066,101383.9852721832,-0.1978162385459735,-0.059555232983849134
2001-03-29,1820.57,2365.174,326.6985590241648,-1.6669923541343734,True,2673.7198333333336,453.5558751399059,-1.881024764744073,True,4,80356.02840407219,500.0,120000.0,-0.3303664299660651,101383.9852721832,-0.20740905786705613,-0.01799564568972391
2001-03-30,1840.26,2352.2335000000003,331.9028849273936,-1.5425400719611058,True,2661.0469166666667,455.43269734553087,-1.8022134147385258,True,4,81724.60248486896,500.0,120500.0,-0.32178753124590076,101383.9852721832,-0.1939101400929857,0.010742230331375297
2001-04-02,1782.97,2339.169166666667,338.67089776684395,-1.6422998560968152,True,2647.9420000000005,457.8990757331961,-1.8890014106601807,True,4,79679.89542914958,500.0,121000.0,-0.34148846752768947,101383.9852721832,-0.214078089204771,-0.030948243941801474
2001-04-03,1673.0,2326.925,349.2674464467718,-1.8722758351876863,True,2634.8791666666666,463.1802656798653,-2.0766842586758334,True,4,75264.89989622217,500.0,121500.0,-0.38053580332327436,101383.9852721832,-0.25762535676457915,-0.06129960018806101
2001-04-04,1638.8,2314.3063333333334,360.2371878805426,-1.8751710152626901,True,2622.13175,469.3792848484213,-2.094961967308701,True,4,74225.8107889593,500.0,122000.0,-0.39159171484459593,101383.9852721832,-0.2678744025529574,-0.02031401228498971
2001-04-05,1785.0,2303.368,366.2299461822706,-1.415416749514009,True,2611.3844166666668,473.67543474089126,-1.7446216460828572,True,4,81347.11548589963,500.0,122500.0,-0.33594191440081933,101383.9852721832,-0.19763347961210104,0.08860800073003199
2001-04-06,1720.36,2289.9709999999995,372.66128683304174,-1.5284952317979692,True,2598.0809999999997,476.1095811853351,-1.8435272775120428,True,4,78900.80173519456,500.0,123000.0,-0.35853006719354014,101383.9852721832,-0.22176267264133054,-0.03599777137182864
2001-04-09,1745.71,2275.0566666666664,376.2811738205117,-1.406784881879761,True,2585.2095833333337,478.11320100697964,-1.7558594524585789,True,4,80562.92776927301,500.0,123500.0,-0.34766860105851816,101383.9852721832,-0.20536830789411548,0.014636200248382827
2001-04-10,1852.03,2262.148833333333,377.30323638519474,-1.0869740669667527,True,2573.8601666666664,479.225950008262,-1.5062418190296705,True,4,85968.99900987375,500.0,124000.0,-0.3067016208881149,101383.9852721832,-0.15204557426821605,0.060521762235935285
2001-04-11,1898.95,2250.1555,377.2192501262868,-0.9310381161152883,False,2563.255083333333,479.9685418210373,-1.3840596319352696,True,2,88446.66882329107,300.0,124300.0,-0.2884419241891306,101383.9852721832,-0.12760710100475556,0.025242785223091313
2001-04-12,1961.43,2238.1330000000003,374.6838989375464,-0.7384971726423771,False,2551.112,476.5676502200997,-1.2373521361083974,True,2,91656.47591830633,300.0,124600.0,-0.2643942542672044,101383.9852721832,-0.09594719844324186,0.032787789486602104
2001-04-16,1909.57,2223.817666666667,370.46175480623486,-0.8482594021912734,False,2537.9989166666664,472.3369034556249,-1.330467537194468,True,2,89532.78847081987,300.0,124900.0,-0.2831642236123309,101383.9852721832,-0.11689416991792838,-0.02635689790504425
2001-04-17,1923.22,2209.6983333333333,365.38672415727694,-0.7840414399129115,False,2525.12,467.79492686073837,-1.286674919797034,True,2,90472.48729915646,300.0,125200.0,-0.2773762995275043,101383.9852721832,-0.10762545922546736,0.007120994897585586
2001-04-18,2079.44,2198.3905,358.56822648152905,-0.3317374246101179,False,2513.9504166666666,462.22192858467434,-0.940047171706326,False,0,97921.31876091029,100.0,125300.0,-0.21850503782194503,101383.9852721832,-0.03415397907250115,0.08113756926516767
2001-04-19,2182.14,2187.4196666666667,348.52177859612965,-0.015148742462906248,False,2505.2218333333335,458.46921420977463,-0.7046968985479276,False,0,102857.38591973453,100.0,125400.0,-0.1797656625220532,102857.38591973453,0.0,0.049336891402371186
2001-04-20,2163.41,2175.824,337.1833890554302,-0.036816760264425284,False,2495.982083333334,454.0337803241739,-0.7324831273476656,False,0,102074.42834035071,100.0,125500.0,-0.1866579415111497,102857.38591973453,-0.007612069589196075,-0.008575951802740685
2001-04-23,2059.32,2164.2413333333334,328.808273986909,-0.31909578205294953,False,2485.8234166666666,450.0012037042703,-0.947782835147601,False,0,97263.13386221339,100.0,125600.0,-0.225611991542887,102857.38591973453,-0.054388433144574096,-0.04806774608787074
2001-04-24,2016.61,2151.4965,319.1637841951526,-0.42262470455458695,False,2476.0335,447.29298517787294,-1.0271198414106657,True,2,95545.61048398408,300.0,125900.0,-0.24109920187463,102857.38591973453,-0.07108653764014808,-0.02067915716072239
2001-04-25,2059.8,2138.5208333333335,306.3347544833408,-0.25697650097228625,False,2465.11825,441.24431803833875,-0.9185801004802573,False,0,97691.82331432973,100.0,126000.0,-0.22466806893389107,102857.38591973453,-0.050220628875750226,0.02139369302983623
2001-04-26,2034.88,2125.1296666666667,292.4716148936871,-0.30857581409899276,False,2454.2973333333334,435.6589453923762,-0.9627194340187026,False,0,96609.82204382138,100.0,126100.0,-0.23386342550498512,102857.38591973453,-0.06074006081379984,-0.012086913102224036
2001-04-27,2075.68,2113.5121666666664,279.88496986482323,-0.13517041191936272,False,2443.0195000000003,427.65779291008835,-0.8589566379706559,False,0,98646.78012065534,100.0,126200.0,-0.2183297930217485,102857.38591973453,-0.04093634853179104,0.02002855589948544
2001-04-30,2116.24,2102.403,265.740729795403,0.05206954918296967,False,2431.891666666667,418.46842065393565,-0.7543022390396914,False,0,100674.29584258443,100.0,126300.0,-0.2028955198528549,102857.38591973453,-0.021224436705534137,0.01951978302050881
2001-05-01,2168.24,2094.1986666666667,255.62464460686388,0.28964865045467136,False,2421.4919166666664,409.2053532579412,-0.6188871055824876,False,0,103247.95278121822,100.0,126400.0,-0.18316493052833685,103247.95278121822,0.0,0.024546506804649836
2001-05-02,2220.6,2087.1551666666664,245.87721809457622,0.542729555700456,False,2411.532,399.2246519678226,-0.4782570391354222,False,0,105841.14817638877,100.0,126500.0,-0.16331108160957494,105841.14817638877,0.0,0.024124284304387768
2001-05-03,2146.2,2078.5170000000003,234.07135242215284,0.2891554190618413,False,2402.4861666666666,392.72977726193983,-0.6525763553083753,False,0,102394.89784570188,100.0,126600.0,-0.19119353992336585,105841.14817638877,-0.03256059094279256,-0.03347377663665199
2001-05-04,2191.53,2071.5788333333335,224.07234252590476,0.5353233929475223,False,2394.0793333333336,386.25109939140634,-0.5243980758953922,False,0,104657.4857216434,100.0,126700.0,-0.17397406691678452,105841.14817638877,-0.011183386377977916,0.021099468572544258
2001-05-07,2173.57,2065.104,215.09207652472622,0.504277060096779,False,2386.950833333334,382.30849494907875,-0.5581378288801945,False,0,103899.69796762647,100.0,126800.0,-0.18060175104395526,105841.14817638877,-0.01834305695103371,-0.008188319413241753
2001-05-08,2198.77,2060.5673333333334,209.17578328953886,0.6607010835253713,False,2380.55125,378.9345926056632,-0.47971669398145955,False,0,105204.19335161879,100.0,126900.0,-0.17096774348606159,105841.14817638877,-0.006018026407919098,0.01158172001967979
2001-05-09,2156.63,2055.0168333333336,201.88833240427377,0.5033137153423507,False,2372.3709166666663,372.98875229171887,-0.5784113202907863,False,0,103287.82757218882,100.0,127000.0,-0.18671001911662347,105841.14817638877,-0.02412408262942059,-0.019148010304747932
2001-05-10,2128.86,2050.0358333333334,196.14209515681216,0.40187276781992276,False,2363.7323333333334,366.4118221110652,-0.641006428177254,False,0,102057.73449424792,100.0,127100.0,-0.1970280527596544,105841.14817638877,-0.03574615116453222,-0.01286508391920877
2001-05-11,2107.43,2043.6363333333331,187.57444238798888,0.34009786117189944,False,2356.0285833333332,361.93695807047635,-0.6868560333231466,False,0,101130.27842094496,100.0,127200.0,-0.20495064134477234,105841.14817638877,-0.044508868588546927,-0.01005754560229423
2001-05-14,2081.92,2035.7864999999997,175.35798220049887,0.2630818364872194,False,2348.1513333333332,357.4658327985784,-0.7447742103043085,False,0,100006.01752235365,100.0,127300.0,-0.21440677515825884,105841.14817638877,-0.05513102186222157,-0.01209382131204339
2001-05-15,2085.58,2030.1231666666667,167.89054092017813,0.33031541282423754,False,2341.5675,354.93560264357177,-0.7212223797595876,False,0,100281.72736333303,100.0,127400.0,-0.21285928286237807,105841.14817638877,-0.052526081857981424,0.001755237550431446
2001-05-16,2166.44,2027.5913333333333,164.5831792635169,0.8436382581014176,False,2335.6924166666668,351.9129803843901,-0.48094962704073724,False,0,104269.64914844754,100.0,127500.0,-0.1821988302082546,105841.14817638877,-0.014847713342284047,0.03873136961513047
2001-05-17,2193.68,2026.337,162.99171321658628,1.0266963681621746,False,2331.011916666667,350.01466149915586,-0.39236046878281466,False,0,105680.59641622494,100.0,127600.0,-0.17178215974745342,105841.14817638877,-0.0015169124950936968,0.012560617751170266
2001-05-18,2198.88,2025.569,162.0499659991595,1.0694911222684185,False,2325.1327499999998,346.2073194978588,-0.36467383238204615,False,0,106031.00656417926,100.0,127700.0,-0.1696867144543519,106031.00656417926,0.0,0.0023672597474210144
2001-05-21,2305.59,2026.287,163.2088756756562,1.7113223704515734,False,2320.3419166666663,342.414651755204,-0.04308202523183049,False,0,111276.51192257242,100.0,127800.0,-0.12929176899395603,111276.51192257242,0.0,0.04848258322398537
2001-05-22,2313.85,2026.3761666666664,163.3670564791855,1.7596805594031153,False,2316.8325,340.2807409763558,-0.00876482163357964,False,0,111775.07082917786,100.0,127900.0,-0.12607450485396515,111775.07082917786,0.0,0.0035784825698484016
2001-05-23,2243.48,2026.9705,164.10155646833076,1.3193628668706952,False,2312.9704166666666,338.44108241993735,-0.20532500419214147,False,0,108475.60970626616,100.0,128000.0,-0.15253429916979563,111775.07082917786,-0.029518756717713535,-0.030386225436248797
2001-05-24,2282.02,2029.1403333333333,166.6218590759048,1.5176860231253755,False,2310.3378333333335,337.43304210790694,-0.08392134082790213,False,0,110438.9762841182,100.0,128100.0,-0.13786903759470573,111775.07082917786,-0.011953421591667537,0.01716192598773404
2001-05-25,2251.03,2030.268,167.9073456948649,1.3147846455817789,False,2307.052333333333,336.06090652891606,-0.1667029167777136,False,0,109039.10683641625,100.0,128200.0,-0.1494609451137578,111775.07082917786,-0.02447740781969972,-0.013568693126366873
2001-05-29,2175.54,2031.2331666666666,168.5831118116436,0.8559981589055377,False,2303.3839166666667,335.06403985236005,-0.38155069318390245,False,0,105482.29760771601,100.0,128300.0,-0.17784647227033507,111775.07082917786,-0.05629853933243202,-0.03350594791087364
2001-05-30,2084.5,2030.2595000000001,168.09512011007425,0.32267742195300736,False,2296.6730833333336,331.2632239004304,-0.640496946310912,False,0,101168.07128771894,100.0,128400.0,-0.21208667221402697,111775.07082917786,-0.09489593218571293,-0.04180839421015292
2001-05-31,2110.49,2028.6938333333333,166.87845400311568,0.4901541493495581,False,2290.9563333333335,328.4726424507063,-0.5494105444730187,False,0,102529.35683474113,100.0,128500.0,-0.20210617249228688,111775.07082917786,-0.08271713831939004,0.012454918228260541
2001-06-01,2149.44,2027.4524999999999,165.67430844906073,0.7363090942824562,False,2285.9295,325.9535881558705,-0.4187390627365362,False,0,104521.48018036854,100.0,128600.0,-0.18723576842637216,111775.07082917786,-0.06489452965674913,0.018436472798657372
2001-06-04,2155.93,2027.2391666666667,165.49745339111587,0.7776000820338992,False,2279.5836666666664,320.92981890188753,-0.38529815362675646,False,0,104936.97140709299,100.0,128700.0,-0.18463891680580427,111775.07082917786,-0.06117732130570785,0.003015549256047043
2001-06-05,2233.66,2030.2538333333332,167.6046069012955,1.2136072535670521,False,2273.0716666666663,313.7273057160102,-0.12562396051793567,False,0,108820.27383086062,100.0,128800.0,-0.15512209758648587,111775.07082917786,-0.02643520577887135,0.036018769135151854
2001-06-06,2217.73,2035.1596666666667,168.72745126400235,1.082042856486177,False,2267.1213333333335,307.8453760295115,-0.1604420179064135,False,0,108144.09020035033,100.0,128900.0,-0.16102334988091288,111775.07082917786,-0.032484708816482306,-0.0071261630476214775
2001-06-07,2264.0,2039.3133333333333,171.26575673312027,1.3119182196870278,False,2262.464916666667,303.56629175920745,0.005056830666004419,False,0,110500.27345104821,100.0,129000.0,-0.14340873293761078,111775.07082917786,-0.011405024113810463,0.02084347742700673
2001-06-08,2215.1,2043.3635,172.5179111784127,0.9954705504311108,False,2258.1865000000003,300.5456600516611,-0.14336091225737266,False,0,108213.48468260463,100.0,129100.0,-0.16178555629276045,111775.07082917786,-0.031863868393483596,-0.021580315255730172
2001-06-11,2170.78,2047.1979999999999,172.75427689568943,0.7153628970622837,False,2254.16575,298.43576103011515,-0.2794093767857313,False,0,106148.23564141776,100.0,129200.0,-0.17841922878159627,111775.07082917786,-0.05034069892346032,-0.019990576866137956
2001-06-12,2169.95,2051.8486666666668,172.23076574575276,0.6857156607413241,False,2250.3776666666668,296.57445654821504,-0.27118878544953706,False,0,106207.54975266698,100.0,129300.0,-0.17859590291827548,111775.07082917786,-0.04981004293005134,-0.000382932370642812
2001-06-13,2121.66,2054.69,171.94785447227005,0.3894785439779943,False,2247.12725,295.822715606579,-0.4241298702931987,False,0,103943.91023444939,100.0,129400.0,-0.19672403219127213,111775.07082917786,-0.07006178154605308,-0.022233976078997096
2001-06-14,2044.07,2057.8005,169.99613774697397,-0.08076948207162608,False,2244.7213333333334,296.2939099846839,-0.6772037040643379,False,0,100242.53764831828,100.0,129500.0,-0.22592635020603646,111775.07082917786,-0.10317625473469276,-0.0365362333803604
2001-06-15,2028.43,2061.103833333333,167.40502479234104,-0.1951783309602778,False,2242.1239166666664,296.8163155589938,-0.7199534037211428,False,0,99575.44175834402,100.0,129600.0,-0.23167097408685167,111775.07082917786,-0.1091444539496479,-0.007644772675201632
2001-06-18,1988.63,2062.6193333333335,166.30867444648834,-0.4448916064034911,False,2237.720666666667,296.6232334569377,-0.8397544041432232,False,0,97721.56342634237,100.0,129700.0,-0.24655695122326624,111775.07082917786,-0.12573024824393086,-0.01960240453951225
2001-06-19,1992.66,2063.6856666666667,165.6390949038144,-0.4287977225902546,False,2233.5468333333333,296.51741482148293,-0.8123867985236488,False,0,98019.49820435948,100.0,129800.0,-0.2448420785488484,111775.07082917786,-0.12306476321397787,0.002023426850728563
2001-06-20,2031.24,2065.5648333333334,164.60025225477173,-0.20853451232993644,False,2229.3125833333334,295.74074086531004,-0.6697507511267852,False,0,100017.15910723511,100.0,129900.0,-0.23004496453244716,111775.07082917786,-0.10519261258095708,0.019340303788786824
2001-06-21,2058.76,2067.0065,164.14736811905814,-0.050238393064081614,False,2225.15425,294.58963311803035,-0.5648340311192562,False,0,101472.12902444389,100.0,130000.0,-0.21944516135043166,111775.07082917786,-0.09217566786855019,0.013533843042404629
2001-06-22,2034.84,2070.0183333333334,161.81655025413207,-0.21739638669892616,False,2221.5235833333336,294.22475452071086,-0.6344931229102029,False,0,100393.06045779954,100.0,130100.0,-0.22833927396003428,111775.07082917786,-0.10182959659021883,-0.01160818994313486
2001-06-25,2050.87,2073.8566666666666,158.4966117230065,-0.14502938843158916,False,2219.5153333333337,294.5628865300292,-0.572527433173905,False,0,101283.83382334106,100.0,130200.0,-0.22209037002042195,111775.07082917786,-0.09386025817751623,0.0078689350482424
2001-06-26,2064.62,2077.596,155.5105498758902,-0.08344128427528547,False,2214.9147500000004,292.61229984994293,-0.5136310062053934,False,0,102062.78842703166,100.0,130300.0,-0.21670922158839864,111775.07082917786,-0.08689131064823175,0.006696872450825427
2001-06-27,2074.74,2082.458833333333,150.62655494479685,-0.0512448375132939,False,2210.814,291.08316528085663,-0.4674746472153644,False,0,102662.96228802377,100.0,130400.0,-0.2127073444169956,111775.07082917786,-0.08152183195732274,0.004895851696034687
2001-06-28,2125.46,2089.9998333333333,140.7843493021728,0.25187577200471856,False,2208.4624166666667,290.6191157922429,-0.28560549584082856,False,0,105272.60589312542,100.0,130500.0,-0.19331336480363662,111775.07082917786,-0.05817455437796087,0.024421674397314734
2001-06-29,2160.54,2098.6955,127.97321594005807,0.4832612788989203,False,2206.5009166666664,290.13719588376404,-0.15841097700923354,False,0,107109.99472600434,100.0,130600.0,-0.17986221496168192,111775.07082917786,-0.04173628402618503,0.016488050363308575
2001-07-02,2148.72,2104.7575,121.3025499700117,0.36242024599538925,False,2204.06275,289.37583026424306,-0.19124869533666344,False,0,106623.91152844197,100.0,130700.0,-0.18420878708154578,111775.07082917786,-0.04608504617821478,-0.005466684324164188
2001-07-03,2140.8,2111.764833333333,110.37191899822837,0.2630666108752994,False,2200.867916666667,287.9245999043562,-0.20862377402493718,False,0,106330.8048177932,100.0,130800.0,-0.18707335766213146,111775.07082917786,-0.048707336716475376,-0.003683398640650438
2001-07-05,2080.11,2117.3381666666664,99.47981947617572,-0.3742283295516236,False,2196.197416666667,285.2655459981332,-0.40694510183654087,False,0,103416.30994466547,100.0,130900.0,-0.2099594351056878,111775.07082917786,-0.07478197797151753,-0.02832351853665372
2001-07-06,2004.16,2119.873666666667,94.41281360471298,-1.2256140056490221,True,2191.01125,283.02516254666375,-0.6601930666471849,False,2,99940.02274192266,300.0,131200.0,-0.2382620217841261,111775.07082917786,-0.10588271606056338,-0.036409772047979024
2001-07-09,2026.71,2122.0029999999997,90.71403584513232,-1.0504769092479205,True,2186.0792500000002,280.65907481182455,-0.5678392908080867,False,2,101364.20756989565,300.0,131500.0,-0.22916952418330305,111775.07082917786,-0.09314119134124986,0.011214929897485244
2001-07-10,1962.79,2122.025666666667,90.67339432557375,-1.7561454255799895,True,2180.0793333333336,277.6310200312496,-0.7826550985148416,False,2,98467.00216760932,300.0,131800.0,-0.2529059016114619,111775.07082917786,-0.11906115167582244,-0.03144868266531468
2001-07-11,1972.04,2123.0668333333333,88.52572642427015,-1.706021960322801,True,2173.44225,272.92634764302034,-0.737936266466396,False,2,99230.74558032815,300.0,132100.0,-0.24882100241992317,111775.07082917786,-0.1122282916556661,0.00469532741240694
2001-07-12,2075.74,2125.608833333333,84.80134479043808,-0.5880665389985241,False,2167.6535833333332,267.4711351764985,-0.3436392613830336,False,0,104548.7082548581,100.0,132200.0,-0.20916256993299476,111775.07082917786,-0.06465093263383902,0.05253119408340908
2001-07-13,2084.79,2125.698,84.75477643251452,-0.48266306303778234,False,2162.04425,261.9905083875249,-0.29487423218297987,False,0,105104.42921977011,100.0,132300.0,-0.20555986984300745,111775.07082917786,-0.05967915349928307,0.0043547691367787494
2001-07-16,2029.12,2123.1476666666663,85.3279132774481,-1.101956710940892,True,2155.2836666666667,254.70489420964896,-0.49533271458388556,False,2,102597.53307595485,300.0,132600.0,-0.22626294814513687,111775.07082917786,-0.08210719693704092,-0.026629774143198795
2001-07-17,2067.32,2121.5461666666665,85.46107241666076,-0.6345130611313847,False,2148.6850833333333,246.43952380338,-0.3301624758788678,False,0,104628.92345774673,100.0,132700.0,-0.21153787899211207,111775.07082917786,-0.06393328421462018,0.018806589836616858
2001-07-18,2016.17,2120.8269999999998,86.17218746516933,-1.2145101926570205,True,2142.534166666667,240.33301859336186,-0.5257877898187269,False,2,102339.87598040226,300.0,133000.0,-0.23052724826765222,111775.07082917786,-0.08441233612095042,-0.0246742975342451
2001-07-19,2046.59,2121.3266666666664,85.64293995982193,-0.8726541464098267,False,2136.411583333333,233.17538372390354,-0.38521040213956875,False,0,103983.88140173271,100.0,133100.0,-0.21875370847683914,111775.07082917786,-0.06970417794994883,0.015072308576650728
2001-07-20,2029.37,2120.8195,86.1023377588105,-1.0621024048867072,True,2129.6701666666663,224.2339186780025,-0.44730149327094615,False,2,103408.66144329558,300.0,133400.0,-0.22482262786135246,111775.07082917786,-0.07485040558523448,-0.008392667655565268
2001-07-23,1988.56,2120.0475,87.08795088041303,-1.5098242485984712,True,2122.588583333333,214.8888377520339,-0.6237112394269286,False,2,101628.84539964612,300.0,133700.0,-0.2398740059861921,111775.07082917786,-0.0907735987484891,-0.02005441025566258
2001-07-24,1959.24,2118.1068333333333,89.3611000472609,-1.7778074939689918,True,2115.8095000000003,206.88917342893427,-0.756779571424898,False,2,100430.09539204382,300.0,134000.0,-0.25052167617877746,111775.07082917786,-0.10149826211671285,-0.01470388486915503
2001-07-25,1984.32,2115.9081666666666,91.01539723508303,-1.4457791831286362,True,2109.155583333333,197.9025740309283,-0.6307931260854844,False,2,102015.38918985953,300.0,134300.0,-0.240391740954136,111775.07082917786,-0.0873153697592706,0.01275977941660157
2001-07-26,2022.96,2113.4868333333334,91.5306116338318,-0.9890334142580182,False,2103.8427500000003,191.42868205300076,-0.4225215841877146,False,0,104101.8007597153,100.0,134400.0,-0.2254330300616421,111775.07082917786,-0.06864920784697473,0.019452617138465855
2001-07-27,2029.07,2110.2946666666667,91.07036715887979,-0.8918890875334189,False,2098.724916666667,184.98872926830532,-0.3765360027185249,False,0,104516.12220286882,100.0,134500.0,-0.22292845945822437,111775.07082917786,-0.06494246500995421,0.0030164684377991446
2001-07-30,2017.84,2108.155333333333,91.71796880421965,-0.9847070809659939,False,2093.3361666666665,177.64203383070196,-0.42499044307619566,False,0,104037.57195110904,100.0,134600.0,-0.22706112963514827,111775.07082917786,-0.06922383337062499,-0.0055302207688205885
2001-07-31,2027.13,2105.4153333333334,91.6406278685828,-0.8542644802215705,False,2088.497083333333,171.30556521789276,-0.35823169699873436,False,0,104616.45395336187,100.0,134700.0,-0.22333738713168622,111775.07082917786,-0.06404484311851852,0.00459855163972568
2001-08-01,2068.38,2103.662166666667,91.32029844878514,-0.386356234769141,False,2084.383083333333,165.67249929663384,-0.0965946877198961,False,0,106845.19064640878,100.0,134800.0,-0.20737989134711587,111775.07082917786,-0.04410536397962341,0.020328578868751623
2001-08-02,2087.38,2101.8056666666666,90.48243869998872,-0.1594305687813908,False,2081.1865000000003,161.8062755410329,0.03827725457056968,False,0,107926.56340396868,100.0,134900.0,-0.19995134615293783,111775.07082917786,-0.034430820724691995,0.00917640851008066
2001-08-03,2066.33,2100.3006666666665,90.30589681486968,-0.37617329393569593,False,2077.65875,157.38001802395746,-0.07198340769204632,False,0,106938.08746875155,100.0,135000.0,-0.20786601874998856,111775.07082917786,-0.043274258960824215,-0.01007600261378999
2001-08-06,2034.26,2098.724,90.62408166121749,-0.7113341047800928,False,2074.3799166666668,154.08985760252452,-0.26036701760187403,False,0,105378.27945254752,100.0,135100.0,-0.21999793151334182,111775.07082917786,-0.05722914178606376,-0.015506704720304241
2001-08-07,2027.79,2097.3966666666665,91.07650495485716,-0.76426589603068,False,2070.5165,149.28322226505844,-0.28621099780481407,False,0,105143.02196625866,100.0,135200.0,-0.22231492628506908,111775.07082917786,-0.05933388199820278,-0.0031784504641989646
2001-08-08,1966.36,2095.4706666666666,92.61816710291768,-1.3940101678237533,True,2065.628583333333,142.81827948524648,-0.6950691724555327,False,2,102257.5125316588,300.0,135500.0,-0.24533201083646647,111775.07082917786,-0.08514920390490678,-0.030210718312106193
2001-08-09,1963.32,2093.433,94.17133826254859,-1.381662429360901,True,2061.778083333333,139.22103386130883,-0.7072069543127841,False,2,102399.12203037915,300.0,135800.0,-0.24595639152887225,111775.07082917786,-0.08388228904035015,-0.0015444066199514323
2001-08-10,1956.47,2089.9335,95.30684320713016,-1.400355897948945,True,2058.7624166666665,137.52574672927727,-0.7438055716798362,False,2,102341.55271824048,300.0,136100.0,-0.2480414936205696,111775.07082917786,-0.08439733512094405,-0.00348171732211012
2001-08-13,1982.25,2086.4096666666665,95.31461047168149,-1.0927985347809073,True,2056.3733333333334,136.3288472857005,-0.5437098223092526,False,2,103989.78616320832,300.0,136400.0,-0.23761153839290086,111775.07082917786,-0.06965135077272756,0.013135357067998158
2001-08-14,1964.53,2082.503833333333,95.42921490784514,-1.2362444084577158,True,2054.036416666667,135.46979951700092,-0.6607112211414629,False,2,103359.88646044023,300.0,136700.0,-0.24389256429816947,111775.07082917786,-0.0752867728583082,-0.008916498316650511
2001-08-15,1918.89,2076.0588333333335,93.13805459563716,-1.687482458332296,True,2051.172916666667,134.65534237171454,-0.9823814958748632,False,2,101258.32752417838,300.0,137000.0,-0.2608881202614716,111775.07082917786,-0.09408845127078348,-0.023167678629267614
2001-08-16,1930.32,2069.6666666666665,89.63681111761207,-1.5545696564755123,True,2048.021416666667,132.9974932366278,-0.8849897377934322,False,2,102161.17970257389,300.0,137300.0,-0.2559273146207291,111775.07082917786,-0.08601104929109422,0.005936019163489908
2001-08-17,1867.01,2063.3921666666665,90.43653128095454,-2.1714915851491043,True,2045.1813333333332,133.19516446504247,-1.3376711838521353,True,4,99310.03095678566,500.0,137800.0,-0.27931762730924775,111775.07082917786,-0.11151896196462363,-0.032642803789095884
2001-08-20,1881.35,2056.7143333333333,88.7973143082121,-1.9748833024910024,True,2042.9273333333333,133.6630145743579,-1.2088410084709449,True,4,100572.30450589376,500.0,138300.0,-0.2727960628641088,111775.07082917786,-0.10022598277217751,0.007637243890227177
2001-08-21,1831.3,2049.7188333333334,89.75764363067397,-2.4334287810858983,True,2039.9934166666667,134.41624226273248,-1.5525907669606678,True,4,98396.2556497426,500.0,138800.0,-0.2910932590076182,111775.07082917786,-0.11969408813778933,-0.02647657901176195
2001-08-22,1860.01,2044.4599999999998,91.48759261987199,-2.0161203800211864,True,2037.8465833333332,135.22073270686522,-1.315157666826519,True,4,100438.35189268702,500.0,139300.0,-0.2789780912226345,111775.07082917786,-0.10142439501395059,0.015593070059254893
2001-08-23,1842.97,2040.4344999999998,94.94436694712238,-2.0797916332411197,True,2035.347,136.03199233573883,-1.4142040904995108,True,4,100017.7119384656,500.0,139800.0,-0.28456572290081833,111775.07082917786,-0.10518766665494352,-0.00912081420945135
2001-08-24,1916.8,2037.2063333333333,95.81090035583361,-1.2567080873486667,True,2032.9500833333332,135.5609123809153,-0.8568110179648303,False,2,104324.15522371544,300.0,140100.0,-0.25535934886712747,111775.07082917786,-0.06665990502345023,0.03993754649933978
2001-08-27,1912.41,2033.2558333333334,95.99128940511473,-1.2589249929055983,True,2030.3541666666667,134.85399211451872,-0.8746064155557802,False,2,104384.92417121539,300.0,140400.0,-0.2565176341081525,111775.07082917786,-0.06611623328118114,-0.0022865757146474253
2001-08-28,1864.98,2028.4066666666665,97.03243130151697,-1.6842478795449038,True,2027.8229166666667,135.08535055084755,-1.2054816899288494,True,4,102295.55622268931,500.0,140900.0,-0.2739846967871589,111775.07082917786,-0.08480884454974559,-0.02468770387152271
2001-08-29,1843.17,2021.8985,96.12356001120179,-1.8593620542057718,True,2026.0761666666667,136.11123378200514,-1.3437991970567835,True,4,101598.76131270805,500.0,141400.0,-0.28147976440800526,111775.07082917786,-0.09104274719737748,-0.011642477106584247
2001-08-30,1791.68,2014.7976666666664,97.14307636665887,-2.296794326592317,True,2024.9786666666666,137.47043706601738,-1.6970824538415459,True,4,99260.04225532792,500.0,141900.0,-0.30049300736203016,111775.07082917786,-0.11196618781817853,-0.027803658152969226
